Hz Re(h) Im(h) h white
769.25 4.957318750840998e-25 7.047163156147641e-24 (4.957318750840998e-25+7.047163156147641e-24j) (0.02932773536077845+0.4169135503999292j)
769.5 -3.565797800280921e-23 -1.4039830229681565e-23 (-3.565797800280921e-23-1.4039830229681565e-23j) (-2.108291535480727-0.8301103116528962j)
769.75 1.621268309080196e-23 -4.4532370185762675e-24 (1.621268309080196e-23-4.4532370185762675e-24j) (0.9580130382206095-0.2631433120717163j)
770.0 1.4876857267095907e-24 -5.2339089050466546e-24 (1.4876857267095907e-24-5.2339089050466546e-24j) (0.08785583300436707-0.30909043386393353j)
770.25 7.272389307472373e-25 -4.8816796787420595e-24 (7.272389307472373e-25-4.8816796787420595e-24j) (0.04292197337215976-0.2881189610780144j)
770.5 -8.548470888646182e-24 -1.3747010562092002e-23 (-8.548470888646182e-24-1.3747010562092002e-23j) (-0.50423523678166-0.8108733381806272j)
770.75 2.021939639075106e-24 2.5235520187056525e-23 (2.021939639075106e-24+2.5235520187056525e-23j) (0.11919428699320576+1.487645712794259j)
771.0 2.1377507472382577e-23 1.6621149072382019e-23 (2.1377507472382577e-23+1.6621149072382019e-23j) (1.25946796223223+0.9792444128107689j)
771.25 2.735986189229628e-23 -2.2886089208747714e-23 (2.735986189229628e-23-2.2886089208747714e-23j) (1.610968567817177-1.3475495783088585j)
771.5 -2.2234148437792614e-23 2.5410360826178156e-24 (-2.2234148437792614e-23+2.5410360826178156e-24j) (-1.3083895856836498+0.14952968208543624j)
771.75 -3.53627137961942e-23 4.075112807995163e-24 (-3.53627137961942e-23+4.075112807995163e-24j) (-2.079724838771014+0.23966241325329343j)
772.0 -3.1476731998309234e-24 1.81491612528616e-23 (-3.1476731998309234e-24+1.81491612528616e-23j) (-0.18500946438416957+1.0667456210492914j)
772.25 2.7027922348697843e-26 -3.0568647791323406e-24 (2.7027922348697843e-26-3.0568647791323406e-24j) (0.0015876695456979876-0.179565822800991j)
772.5 -2.0692251460279948e-23 2.516821367396139e-23 (-2.0692251460279948e-23+2.516821367396139e-23j) (-1.2147825266765335+1.4775533855017273j)
772.75 -4.686401768419095e-24 2.822032824098996e-24 (-4.686401768419095e-24+2.822032824098996e-24j) (-0.27496280359406267+0.1655756581473145j)
773.0 -2.1487945401321468e-23 -1.4224667390820636e-23 (-2.1487945401321468e-23-1.4224667390820636e-23j) (-1.2600078864641442-0.8341045530421489j)
773.25 -1.5772838727786718e-24 -3.0083995597517905e-24 (-1.5772838727786718e-24-3.0083995597517905e-24j) (-0.0924341556437161-0.17630236252571174j)
773.5 -7.50632232091136e-24 1.1773631865272231e-23 (-7.50632232091136e-24+1.1773631865272231e-23j) (-0.43963713556852285+0.6895688150862835j)
773.75 2.0564845946888873e-24 -4.61915703177796e-23 (2.0564845946888873e-24-4.61915703177796e-23j) (0.1203753231860529-2.703801049535795j)
774.0 -8.629948624091299e-24 -1.2001042562936524e-23 (-8.629948624091299e-24-1.2001042562936524e-23j) (-0.5048523038440917-0.7020614201011506j)
774.25 5.5368746590606025e-24 8.229418396875819e-24 (5.5368746590606025e-24+8.229418396875819e-24j) (0.3237166136432231+0.48113775725995234j)
774.5 4.5820297003856126e-24 1.347407367784648e-23 (4.5820297003856126e-24+1.347407367784648e-23j) (0.267733466767507+0.7873062143065236j)
774.75 -8.851214523845556e-24 -2.4592581558519702e-23 (-8.851214523845556e-24-2.4592581558519702e-23j) (-0.5168831728369871-1.43612964638635j)
775.0 -4.3467314361762544e-24 6.314822175022257e-24 (-4.3467314361762544e-24+6.314822175022257e-24j) (-0.25368652554893584+0.3685494078856663j)
775.25 1.467566814541138e-23 5.261960675003742e-24 (1.467566814541138e-23+5.261960675003742e-24j) (0.8560080311845871+0.3069216715007978j)
775.5 1.2359683674012943e-23 1.54255480937376e-23 (1.2359683674012943e-23+1.54255480937376e-23j) (0.7204983239816856+0.8992205497463436j)
775.75 2.97881635954221e-23 -1.1597910669903969e-23 (2.97881635954221e-23-1.1597910669903969e-23j) (1.7354594627084219-0.675694685080388j)
776.0 4.3522046862206604e-23 -1.872227560814873e-24 (4.3522046862206604e-23-1.872227560814873e-24j) (2.534107547629758-0.1090120142502157j)
776.25 -4.8434286741407994e-24 -8.563120763875975e-24 (-4.8434286741407994e-24-8.563120763875975e-24j) (-0.2818473297166727-0.49830252156401994j)
776.5 2.0000045396244814e-23 -2.0743541000079237e-24 (2.0000045396244814e-23-2.0743541000079237e-24j) (1.1631549726966608-0.12063949049890389j)
776.75 -4.9459641406049576e-24 -1.2977269833478494e-23 (-4.9459641406049576e-24-1.2977269833478494e-23j) (-0.2874772260587094-0.7542856008429241j)
777.0 1.9429403488869994e-24 -4.276224531498346e-24 (1.9429403488869994e-24-4.276224531498346e-24j) (0.11286469924946205-0.2484043300388541j)
777.25 2.3733292064078265e-23 8.224239553155762e-24 (2.3733292064078265e-23+8.224239553155762e-24j) (1.3778537432990379+0.4774642819676508j)
777.5 -1.1243551489913897e-23 1.3964459771321638e-23 (-1.1243551489913897e-23+1.3964459771321638e-23j) (-0.6523712037910728+0.8102432260377251j)
777.75 3.140359213552348e-23 1.331057773775284e-23 (3.140359213552348e-23+1.331057773775284e-23j) (1.8210270467080076+0.7718518939856738j)
778.0 -3.444018361267456e-24 -6.457809783134178e-24 (-3.444018361267456e-24-6.457809783134178e-24j) (-0.19959452392204-0.37425569031211725j)
778.25 -2.3407984428821236e-23 5.900833487836331e-24 (-2.3407984428821236e-23+5.900833487836331e-24j) (-1.3557935881693695+0.3417770646588929j)
778.5 4.548494676256458e-23 -1.5277454296365183e-23 (4.548494676256458e-23-1.5277454296365183e-23j) (2.6329580189764483-0.8843562246898604j)
778.75 3.212123951563581e-24 1.3575440815678258e-23 (3.212123951563581e-24+1.3575440815678258e-23j) (0.18582986988342315+0.7853751718266054j)
779.0 -1.0718456550233965e-23 1.980796195684076e-23 (-1.0718456550233965e-23+1.980796195684076e-23j) (-0.6197303373349595+1.1452763639894603j)
779.25 -7.084294055248508e-24 1.7893218755087026e-23 (-7.084294055248508e-24+1.7893218755087026e-23j) (-0.4093683256539075+1.0339656915994746j)
779.5 -1.156482912453283e-23 2.127632621873295e-24 (-1.156482912453283e-23+2.127632621873295e-24j) (-0.6678877556867827+0.12287425619929714j)
779.75 6.326884046437722e-24 -9.037088507874951e-24 (6.326884046437722e-24-9.037088507874951e-24j) (0.365174998607571-0.5216025391105159j)
780.0 1.4880582236582084e-23 3.866190327255278e-24 (1.4880582236582084e-23+3.866190327255278e-24j) (0.8583774101059346+0.22301885687829517j)
780.25 -9.840584022144995e-24 2.0170555583843835e-23 (-9.840584022144995e-24+2.0170555583843835e-23j) (-0.5673182018341213+1.1628500196807598j)
780.5 1.909044534343739e-23 -3.279206763323895e-23 (1.909044534343739e-23-3.279206763323895e-23j) (1.0999417464000645-1.889393541726528j)
780.75 1.2140491445705329e-23 -1.2254269822330429e-23 (1.2140491445705329e-23-1.2254269822330429e-23j) (0.6990978508610516-0.7056496629461549j)
781.0 3.006440417878719e-23 -4.889129149555609e-24 (3.006440417878719e-23-4.889129149555609e-24j) (1.7302246145927156-0.28137233481089785j)
781.25 -2.7880626083494804e-24 1.1734046752355986e-23 (-2.7880626083494804e-24+1.1734046752355986e-23j) (-0.16036139155342122+0.6749088274149837j)
781.5 -5.736893798508214e-24 3.241834881647411e-23 (-5.736893798508214e-24+3.241834881647411e-23j) (-0.3297780969472932+1.8635278522412864j)
781.75 -4.218008778692885e-24 1.4219466961303537e-23 (-4.218008778692885e-24+1.4219466961303537e-23j) (-0.24232625590693216+0.8169139445918385j)
782.0 1.8833581730407653e-23 -1.8137192597195773e-23 (1.8833581730407653e-23-1.8137192597195773e-23j) (1.0813697135410825-1.0413850665273594j)
782.25 2.984833731911524e-24 2.2232858018512387e-23 (2.984833731911524e-24+2.2232858018512387e-23j) (0.17128132117607794+1.2758075112251641j)
782.5 1.987664145288374e-23 1.839697898939172e-23 (1.987664145288374e-23+1.839697898939172e-23j) (1.1399393197267431+1.0550796402855982j)
782.75 -1.0261998833638165e-23 5.427613743974717e-24 (-1.0261998833638165e-23+5.427613743974717e-24j) (-0.5881929995319926+0.31109771693841953j)
783.0 1.3098171067975242e-24 7.758199912183818e-24 (1.3098171067975242e-24+7.758199912183818e-24j) (0.07503205177178358+0.44442361795844837j)
783.25 -2.98613577926923e-23 2.1195279154398865e-23 (-2.98613577926923e-23+2.1195279154398865e-23j) (-1.7095988131747644+1.2134553404713464j)
783.5 3.731315595759453e-24 -1.1764792901742107e-23 (3.731315595759453e-24-1.1764792901742107e-23j) (0.21349879246088502-0.6731591079909977j)
783.75 -2.004826063059984e-23 -2.094665776121634e-23 (-2.004826063059984e-23-2.094665776121634e-23j) (-1.146460807595291-1.1978356933714576j)
784.0 -1.9115455870035194e-23 4.3623241493442395e-24 (-1.9115455870035194e-23+4.3623241493442395e-24j) (-1.0924876491578266+0.24931580429908573j)
784.25 -2.399567643769699e-24 -2.6378956146958055e-23 (-2.399567643769699e-24-2.6378956146958055e-23j) (-0.13706119862068505-1.5067428322981518j)
784.5 7.839796002723583e-24 -7.367620154114422e-24 (7.839796002723583e-24-7.367620154114422e-24j) (0.447544506649207-0.4205897609971461j)
784.75 -1.4148659168610825e-23 -1.0031796445319797e-23 (-1.4148659168610825e-23-1.0031796445319797e-23j) (-0.8072277574078348-0.572347135571185j)
785.0 -3.252424842132057e-23 -1.6388735445433053e-23 (-3.252424842132057e-23-1.6388735445433053e-23j) (-1.8545448861566711-0.9344918633378333j)
785.25 4.5941816666615855e-24 1.731781565658795e-23 (4.5941816666615855e-24+1.731781565658795e-23j) (0.261810952345071+0.9868991125208052j)
785.5 1.5044519130849795e-23 -5.816711163181494e-25 (1.5044519130849795e-23-5.816711163181494e-25j) (0.8568559402728533-0.03312889876821177j)
785.75 3.10077637862559e-25 8.00972904122566e-24 (3.10077637862559e-25+8.00972904122566e-24j) (0.017650218687892634+0.4559292639834313j)
786.0 3.5328321488059945e-25 -1.3559870658226887e-23 (3.5328321488059945e-25-1.3559870658226887e-23j) (0.020098010901955184-0.7714106327136234j)
786.25 8.430665316523534e-24 2.464879174872116e-23 (8.430665316523534e-24+2.464879174872116e-23j) (0.4793388603066673+1.4014461849898776j)
786.5 6.274977873626892e-24 -6.260544845235277e-24 (6.274977873626892e-24-6.260544845235277e-24j) (0.35656884389448557-0.35574870263643843j)
786.75 5.98013272986083e-24 -8.625571442979425e-24 (5.98013272986083e-24-8.625571442979425e-24j) (0.3396190724824063-0.48985678168443875j)
787.0 -2.4779763401307524e-23 -1.6295372097544952e-23 (-2.4779763401307524e-23-1.6295372097544952e-23j) (-1.4064644038688678-0.924902325814201j)
787.25 1.8237666426902702e-23 -2.7262248609619767e-23 (1.8237666426902702e-23-2.7262248609619767e-23j) (1.034550002149347-1.5464785185495944j)
787.5 -8.342596093650537e-24 2.176381037720271e-23 (-8.342596093650537e-24+2.176381037720271e-23j) (-0.47297082235979215+1.2338661941961366j)
787.75 -2.7782507185124017e-24 7.200757089885958e-24 (-2.7782507185124017e-24+7.200757089885958e-24j) (-0.15741849901615634+0.4080021883254427j)
788.0 -1.1812403219624488e-23 -1.3057898638048055e-23 (-1.1812403219624488e-23-1.3057898638048055e-23j) (-0.6689198434032798-0.739450503825307j)
788.25 1.6384896310263272e-24 3.652065961374475e-23 (1.6384896310263272e-24+3.652065961374475e-23j) (0.09273229311608112+2.0669306951750785j)
788.5 9.048331159773602e-24 -1.7565276724668422e-23 (9.048331159773602e-24-1.7565276724668422e-23j) (0.5118074663146295-0.9935577751105231j)
788.75 2.74543468232633e-23 1.7065073027265814e-23 (2.74543468232633e-23+1.7065073027265814e-23j) (1.5520308863720609+0.9647113656358759j)
789.0 2.1549655260262818e-23 -3.5935491002947306e-23 (2.1549655260262818e-23-3.5935491002947306e-23j) (1.217533640851244-2.030318753046352j)
789.25 -2.126305293657686e-23 2.3700651395430407e-23 (-2.126305293657686e-23+2.3700651395430407e-23j) (-1.2006542051637557+1.338297320141316j)
789.5 -2.2163838449345276e-23 -1.1468245152905572e-23 (-2.2163838449345276e-23-1.1468245152905572e-23j) (-1.2508040204466788-0.64720410128897j)
789.75 2.4830778216940055e-23 -2.117505005222241e-23 (2.4830778216940055e-23-2.117505005222241e-23j) (1.4005121252001227-1.1943207776558977j)
790.0 6.897164475468304e-24 2.053031861297611e-24 (6.897164475468304e-24+2.053031861297611e-24j) (0.38879409203862747+0.11572968301374041j)
790.25 -5.614785548234644e-24 1.7970351619515993e-23 (-5.614785548234644e-24+1.7970351619515993e-23j) (-0.3163252707655404+1.012412013417437j)
790.5 -2.0385501042805697e-23 2.951515414047751e-23 (-2.0385501042805697e-23+2.951515414047751e-23j) (-1.1478205114657858+1.6618722910158938j)
790.75 1.2057746624409492e-23 -1.5308995883731065e-23 (1.2057746624409492e-23-1.5308995883731065e-23j) (0.6785328903594445-0.8614924122273632j)
791.0 1.2804436800705108e-24 -5.802934261580941e-24 (1.2804436800705108e-24-5.802934261580941e-24j) (0.07201412249785198-0.3263659505410342j)
791.25 4.3853549818147796e-24 1.8541502766877326e-23 (4.3853549818147796e-24+1.8541502766877326e-23j) (0.24649872084889146+1.0422090648543263j)
791.5 2.0225916760580933e-23 -4.3408869657676354e-24 (2.0225916760580933e-23-4.3408869657676354e-24j) (1.1362427797223487-0.24386046530444946j)
791.75 -1.529620556643162e-23 1.1591593663271746e-23 (-1.529620556643162e-23+1.1591593663271746e-23j) (-0.8588155869979147+0.6508176993914706j)
792.0 4.652812365331116e-24 -3.0878616140568855e-24 (4.652812365331116e-24-3.0878616140568855e-24j) (0.2610865465161842-0.17327135969228574j)
792.25 5.259223902754783e-24 8.321897019659695e-24 (5.259223902754783e-24+8.321897019659695e-24j) (0.29494650091173946+0.46670658110045193j)
792.5 1.415423136820627e-23 5.7555460764231234e-24 (1.415423136820627e-23+5.7555460764231234e-24j) (0.7933426319131219+0.3225975295714992j)
792.75 -1.9559788467692908e-24 1.213597952911395e-23 (-1.9559788467692908e-24+1.213597952911395e-23j) (-0.10957004784757275+0.6798334551922803j)
793.0 6.4995367273420235e-24 4.2611826217686985e-23 (6.4995367273420235e-24+4.2611826217686985e-23j) (0.3638845154912863+2.3856752239267656j)
793.25 2.7502888877263384e-23 -3.2190024276322584e-23 (2.7502888877263384e-23-3.2190024276322584e-23j) (1.5389100727946439-1.801176335453604j)
793.5 1.349626173181655e-23 -1.1387064750181394e-23 (1.349626173181655e-23-1.1387064750181394e-23j) (0.7547488398078667-0.6367966241167203j)
793.75 1.6655192632864265e-23 -4.596941837540271e-24 (1.6655192632864265e-23-4.596941837540271e-24j) (0.9308774046850442-0.2569282374299189j)
794.0 3.071027183746302e-23 3.241547372957915e-23 (3.071027183746302e-23+3.241547372957915e-23j) (1.7154571489243908+1.8107086918502209j)
794.25 1.689803310814375e-24 -7.113585997727549e-24 (1.689803310814375e-24-7.113585997727549e-24j) (0.09433786311163912-0.3971352747338845j)
794.5 -4.162116489452889e-24 3.206694368955603e-23 (-4.162116489452889e-24+3.206694368955603e-23j) (-0.23222985589553868+1.7892103046387458j)
794.75 -2.2449755963845186e-23 -1.5751684591193103e-23 (-2.2449755963845186e-23-1.5751684591193103e-23j) (-1.2519000828826483-0.8783852829854292j)
795.0 1.3178168929534128e-23 4.572507661302507e-23 (1.3178168929534128e-23+4.572507661302507e-23j) (0.7344590966900355+2.548396415682637j)
795.25 -1.697548658078306e-24 1.7901703535661286e-24 (-1.697548658078306e-24+1.7901703535661286e-24j) (-0.09455610029932057+0.09971527278416352j)
795.5 1.1850697835499015e-23 5.021478037286589e-24 (1.1850697835499015e-23+5.021478037286589e-24j) (0.6597300122319504+0.2795463873053898j)
795.75 -8.182209364512989e-25 -7.387012246057731e-24 (-8.182209364512989e-25-7.387012246057731e-24j) (-0.04552469404529092-0.41100326015748656j)
796.0 1.073825212785491e-23 2.106959646414256e-23 (1.073825212785491e-23+2.106959646414256e-23j) (0.5971238995104131+1.1716208049487147j)
796.25 -4.5895971978398534e-24 -2.561843418421309e-23 (-4.5895971978398534e-24-2.561843418421309e-23j) (-0.25507043081326203-1.4237643876904866j)
796.5 1.0434776567399245e-23 4.285541571481828e-23 (1.0434776567399245e-23+4.285541571481828e-23j) (0.5795937075669344+2.380379601138367j)
796.75 -1.1163162467558714e-23 6.585412468758185e-24 (-1.1163162467558714e-23+6.585412468758185e-24j) (-0.6197021357071169+0.36557688587454573j)
797.0 1.2644151935795924e-23 -3.0745647948986152e-24 (1.2644151935795924e-23-3.0745647948986152e-24j) (0.7015214724307558-0.17058267196986748j)
797.25 1.2141444065556098e-23 -5.553929349269034e-24 (1.2141444065556098e-23-5.553929349269034e-24j) (0.6732516037251264-0.30796928447573124j)
797.5 1.4073145165400264e-23 -7.139793492788817e-24 (1.4073145165400264e-23-7.139793492788817e-24j) (0.7799260626630858-0.39568347811467525j)
797.75 -1.2921739075769771e-23 4.24861195920517e-23 (-1.2921739075769771e-23+4.24861195920517e-23j) (-0.7157121264364036+2.3532305380069145j)
798.0 1.8384004804603933e-23 3.290403535138557e-23 (1.8384004804603933e-23+3.290403535138557e-23j) (1.0176840114999972+1.821469861808884j)
798.25 -2.0851679888354203e-23 -2.8775719152002495e-25 (-2.0851679888354203e-23-2.8775719152002495e-25j) (-1.1536380432086775-0.01592042680118988j)
798.5 -2.870618433793571e-23 -8.435283192890691e-24 (-2.870618433793571e-23-8.435283192890691e-24j) (-1.5873034402518151-0.4664275082313692j)
798.75 -1.1207000597449126e-23 2.117070869685726e-23 (-1.1207000597449126e-23+2.117070869685726e-23j) (-0.6193414195704937+1.1699737734117217j)
799.0 1.3866603922480767e-23 2.1724223694505876e-23 (1.3866603922480767e-23+2.1724223694505876e-23j) (0.765891687863055+1.1998902143534385j)
799.25 -9.949605471338434e-24 -2.4765128611942516e-25 (-9.949605471338434e-24-2.4765128611942516e-25j) (-0.5492365999690655-0.013670808431351983j)
799.5 -1.675387619403624e-23 3.0654571803660586e-23 (-1.675387619403624e-23+3.0654571803660586e-23j) (-0.9243251833257053+1.6912380379339145j)
799.75 1.5784771912586635e-23 -1.1047669415486964e-23 (1.5784771912586635e-23-1.1047669415486964e-23j) (0.8703700587677021-0.6091669066650354j)
800.0 3.560382545712108e-24 -1.0548689866756877e-23 (3.560382545712108e-24-1.0548689866756877e-23j) (0.19620890620471898-0.5813271113638722j)
800.25 2.1353421060984738e-24 3.3195268849962746e-23 (2.1353421060984738e-24+3.3195268849962746e-23j) (0.11761053128209974+1.8283314857821718j)
800.5 3.554402499757171e-23 2.3931575541550477e-23 (3.554402499757171e-23+2.3931575541550477e-23j) (1.956601222140249+1.3173676857232208j)
800.75 1.3529303691268506e-23 3.330498535233026e-23 (1.3529303691268506e-23+3.330498535233026e-23j) (0.7443349280078816+1.832323705655984j)
801.0 -1.086766655595103e-23 1.4519203720340988e-23 (-1.086766655595103e-23+1.4519203720340988e-23j) (-0.5975672225836677+0.7983498754421772j)
801.25 1.650293186799886e-23 1.564811967732531e-23 (1.650293186799886e-23+1.564811967732531e-23j) (0.9069183400544794+0.8599421506582619j)
801.5 -1.5349303209909756e-23 1.0793502924010821e-23 (-1.5349303209909756e-23+1.0793502924010821e-23j) (-0.8430486020963572+0.5928247964986136j)
801.75 3.373963450182407e-23 2.2769790188417094e-24 (3.373963450182407e-23+2.2769790188417094e-24j) (1.8520873374697608+0.12499139575009494j)
802.0 -6.033285690066411e-24 -6.669584995576997e-25 (-6.033285690066411e-24-6.669584995576997e-25j) (-0.3310033524641494-0.03659125568536229j)
802.25 2.0895418676098256e-23 2.50800261996982e-24 (2.0895418676098256e-23+2.50800261996982e-24j) (1.1457431323131815+0.13751946406036084j)
802.5 2.2317652072314346e-23 6.88428338951593e-25 (2.2317652072314346e-23+6.88428338951593e-25j) (1.2230455778591156+0.03772705268902997j)
802.75 -1.4562906732220165e-23 -1.593533915119771e-23 (-1.4562906732220165e-23-1.593533915119771e-23j) (-0.7976280718668192-0.8727978607177351j)
803.0 -1.934055882436953e-23 1.666368645050165e-23 (-1.934055882436953e-23+1.666368645050165e-23j) (-1.0587152597961846+0.9121814571032757j)
803.25 -2.5151959993001177e-24 1.9489850977254063e-23 (-2.5151959993001177e-24+1.9489850977254063e-23j) (-0.13760669920798507+1.0662922737558953j)
803.5 5.649973812074904e-23 -3.48623693995193e-23 (5.649973812074904e-23-3.48623693995193e-23j) (3.089385035580493-1.9062616201437068j)
803.75 4.530174004560294e-23 -7.5323168431067e-25 (4.530174004560294e-23-7.5323168431067e-25j) (2.4757034215053433-0.041163501802733884j)
804.0 1.8421642296858298e-23 2.806824346937847e-23 (1.8421642296858298e-23+2.806824346937847e-23j) (1.0061679443742968+1.533053697313307j)
804.25 1.436870223033918e-23 -2.0798884431454148e-23 (1.436870223033918e-23-2.0798884431454148e-23j) (0.784365248255498-1.135378956915711j)
804.5 -3.074612709845906e-23 -3.731339478569983e-23 (-3.074612709845906e-23-3.731339478569983e-23j) (-1.6774521947008538-2.0357502515543997j)
804.75 -5.579106361311909e-24 1.730389039329836e-23 (-5.579106361311909e-24+1.730389039329836e-23j) (-0.30421691179515986+0.9435446748237503j)
805.0 4.32247868910601e-24 -7.819277342058741e-24 (4.32247868910601e-24-7.819277342058741e-24j) (0.2355645158036905-0.4261314892446104j)
805.25 1.2970586496096158e-24 9.44127620552058e-24 (1.2970586496096158e-24+9.44127620552058e-24j) (0.07064723864009767+0.5142405035880525j)
805.5 -1.1125659022921985e-23 -1.821568359468448e-24 (-1.1125659022921985e-23-1.821568359468448e-24j) (-0.6056478192440254-0.09916076901539235j)
805.75 -7.170977023159199e-24 -9.271370931864966e-24 (-7.170977023159199e-24-9.271370931864966e-24j) (-0.39015021052441134-0.5044260090689068j)
806.0 -1.2368398197678493e-23 9.80161368290945e-24 (-1.2368398197678493e-23+9.80161368290945e-24j) (-0.672552734587343+0.5329794513768795j)
806.25 2.280763141411066e-23 1.626941161838562e-23 (2.280763141411066e-23+1.626941161838562e-23j) (1.2395176228068125+0.884187491788841j)
806.5 2.403097898010765e-23 3.149244220123287e-23 (2.403097898010765e-23+3.149244220123287e-23j) (1.3052806050420551+1.7105617729807963j)
806.75 3.020397036829994e-23 -1.9869835755390054e-23 (3.020397036829994e-23-1.9869835755390054e-23j) (1.6396672833702828-1.078663474264556j)
807.0 -2.4906150594828963e-23 -1.598511483355507e-23 (-2.4906150594828963e-23-1.598511483355507e-23j) (-1.3513180492798804-0.8672947717131098j)
807.25 -2.8030673729489175e-23 -8.0710138093669165e-25 (-2.8030673729489175e-23-8.0710138093669165e-25j) (-1.5200015925928831-0.04376617544932779j)
807.5 -6.509193455937729e-24 3.606195061235272e-23 (-6.509193455937729e-24+3.606195061235272e-23j) (-0.35277474819823956+1.954427323896054j)
807.75 2.4889549319573024e-23 3.932817813968099e-24 (2.4889549319573024e-23+3.932817813968099e-24j) (1.3481785540192872+0.2130267834736255j)
808.0 1.6198528094356545e-23 1.0550132769202774e-23 (1.6198528094356545e-23+1.0550132769202774e-23j) (0.8769327104408641+0.5711479753540827j)
808.25 -9.073433762511263e-25 -5.397981384814313e-24 (-9.073433762511263e-25-5.397981384814313e-24j) (-0.049093386248099585-0.2920671402040354j)
808.5 -2.3125761273599147e-23 2.4432946697322757e-23 (-2.3125761273599147e-23+2.4432946697322757e-23j) (-1.2505695101983711+1.3212580473558797j)
808.75 -2.3846280273556357e-23 1.498973995617551e-23 (-2.3846280273556357e-23+1.498973995617551e-23j) (-1.2888204297491002+0.8101508021596441j)
809.0 -1.4144851118185576e-23 1.2928044183940126e-23 (-1.4144851118185576e-23+1.2928044183940126e-23j) (-0.7640651352176383+0.698336641719909j)
809.25 2.1514324027231598e-24 -3.1780542605932975e-24 (2.1514324027231598e-24-3.1780542605932975e-24j) (0.1161502654772846-0.1715749217135063j)
809.5 -2.648124692248956e-24 2.32552891161917e-24 (-2.648124692248956e-24+2.32552891161917e-24j) (-0.14288666355309756+0.12548014379765862j)
809.75 -2.0229364983529575e-23 -6.955402064891377e-24 (-2.0229364983529575e-23-6.955402064891377e-24j) (-1.0909291364545268-0.3750909024837848j)
810.0 -1.924614473937007e-24 1.7175618770485214e-24 (-1.924614473937007e-24+1.7175618770485214e-24j) (-0.10373357072526626+0.09257377457178229j)
810.25 -2.109279828864263e-23 -3.3806114782921283e-23 (-2.109279828864263e-23-3.3806114782921283e-23j) (-1.1362432874570438-1.8210941228115516j)
810.5 -9.478889638476235e-25 1.0694999819610922e-23 (-9.478889638476235e-25+1.0694999819610922e-23j) (-0.051033506307984144+0.5758093633061258j)
810.75 -3.8474712055513955e-23 3.6256554596635855e-23 (-3.8474712055513955e-23+3.6256554596635855e-23j) (-2.0703045919888443+1.9509466727861327j)
811.0 4.424504644181164e-24 -1.2778243411957949e-23 (4.424504644181164e-24-1.2778243411957949e-23j) (0.23794945332924658-0.687212756886179j)
811.25 1.0222427363516417e-23 1.070360045513961e-23 (1.0222427363516417e-23+1.070360045513961e-23j) (0.5494593153682935+0.5753225500086793j)
811.5 3.162888174090364e-23 -1.0429308470730986e-23 (3.162888174090364e-23-1.0429308470730986e-23j) (1.6991317604023224-0.560271760690636j)
811.75 4.6528937263459795e-24 -2.1051041381478828e-23 (4.6528937263459795e-24-2.1051041381478828e-23j) (0.24982064648741223-1.1302610969548847j)
812.0 -3.3242231093941697e-23 8.989614419011999e-24 (-3.3242231093941697e-23+8.989614419011999e-24j) (-1.7838469652177882+0.4824013272308656j)
812.25 -1.287582971548024e-23 -7.880610606168583e-24 (-1.287582971548024e-23-7.880610606168583e-24j) (-0.690565205428232-0.42265823658772533j)
812.5 -1.9383447652327122e-23 -5.589430317402291e-24 (-1.9383447652327122e-23-5.589430317402291e-24j) (-1.0390156806511557-0.2996115990227731j)
812.75 6.630396839466579e-24 -3.5924322638098625e-24 (6.630396839466579e-24-3.5924322638098625e-24j) (0.35521595811623174-0.1924604664627504j)
813.0 -4.3069074073502255e-23 -1.5451472968544974e-23 (-4.3069074073502255e-23-1.5451472968544974e-23j) (-2.306113146474496-0.8273417924969871j)
813.25 -2.4724827196177637e-23 -2.208340274041837e-23 (-2.4724827196177637e-23-2.208340274041837e-23j) (-1.3231550304593491-1.1817985700689388j)
813.5 -2.6419700772958592e-23 -7.760359035289513e-24 (-2.6419700772958592e-23-7.760359035289513e-24j) (-1.4130841086228456-0.4150705613289693j)
813.75 -1.0161696674562922e-23 -2.0489658238090188e-23 (-1.0161696674562922e-23-2.0489658238090188e-23j) (-0.5432118741783601-1.0953117387029054j)
814.0 5.323378477758494e-24 1.1241567853432451e-23 (5.323378477758494e-24+1.1241567853432451e-23j) (0.2844156830633076+0.6006107236400715j)
814.25 4.8391848618186535e-25 2.5526573497623352e-23 (4.8391848618186535e-25+2.5526573497623352e-23j) (0.025840493618342716+1.363079275536491j)
814.5 2.4621506269890973e-23 -1.4861741725581403e-23 (2.4621506269890973e-23-1.4861741725581403e-23j) (1.314031454304693-0.7931600885461564j)
814.75 -7.416846957066151e-24 3.309812079064093e-24 (-7.416846957066151e-24+3.309812079064093e-24j) (-0.3956154741209575+0.1765457589309854j)
815.0 1.528799383741131e-23 -2.1825977733947984e-23 (1.528799383741131e-23-2.1825977733947984e-23j) (0.8150185999238533-1.1635652135835497j)
815.25 -2.709751855449085e-23 3.422855942491593e-23 (-2.709751855449085e-23+3.422855942491593e-23j) (-1.4438094172504352+1.8237653878612992j)
815.5 2.859257244655278e-23 9.457722658050156e-24 (2.859257244655278e-23+9.457722658050156e-24j) (1.5226397469591861+0.5036519348436538j)
815.75 -1.1202833655169047e-23 1.2531592173502832e-23 (-1.1202833655169047e-23+1.2531592173502832e-23j) (-0.5962599799885976+0.6669818662486704j)
