Hz Re(h) Im(h) h white
382.75 1.3866047434693592e-24 -1.8064295390895335e-24 (1.3866047434693592e-24-1.8064295390895335e-24j) (0.45481772914509416-0.5925237056189806j)
383.0 -2.9964762374161325e-24 -6.634811256529845e-25 (-2.9964762374161325e-24-6.634811256529845e-25j) (-0.9828089998140638-0.21761401387277635j)
383.25 3.465426031791527e-24 3.586341074038712e-24 (3.465426031791527e-24+3.586341074038712e-24j) (1.136549895088171+1.176206196310556j)
383.5 4.178855227243176e-25 -1.4315810664191566e-24 (4.178855227243176e-25-1.4315810664191566e-24j) (0.13704378954173738-0.46948095521296745j)
383.75 -2.3825364400537205e-24 4.95822656124462e-24 (-2.3825364400537205e-24+4.95822656124462e-24j) (-0.7812877447072324+1.625914963002606j)
384.0 3.9880453228105747e-25 -5.515536263177071e-25 (3.9880453228105747e-25-5.515536263177071e-25j) (0.13076784792692153-0.18085421526510032j)
384.25 3.060304309369905e-24 -3.3507395658418766e-24 (3.060304309369905e-24-3.3507395658418766e-24j) (1.0033991394862805-1.0986257761080664j)
384.5 -4.614915411038421e-24 -2.1345016445722443e-24 (-4.614915411038421e-24-2.1345016445722443e-24j) (-1.5129995439750334-0.6997961451529794j)
384.75 -3.6484069307053865e-24 -7.494728658942176e-25 (-3.6484069307053865e-24-7.494728658942176e-25j) (-1.196036053132922-0.24569533647964803j)
385.0 -9.173030906350073e-25 -2.2340281632801585e-24 (-9.173030906350073e-25-2.2340281632801585e-24j) (-0.30069056990865206-0.7323110632317473j)
385.25 -3.032823736846735e-24 5.875255384262784e-24 (-3.032823736846735e-24+5.875255384262784e-24j) (-0.994110930323531+1.9258143903906575j)
385.5 1.159832227538156e-25 -2.923111059690053e-24 (1.159832227538156e-25-2.923111059690053e-24j) (0.0380159535239905-0.958111453985994j)
385.75 -3.1067884434054993e-24 -1.6022133981471885e-24 (-3.1067884434054993e-24-1.6022133981471885e-24j) (-1.0182758310806725-0.5251388078998249j)
386.0 1.9020185605304862e-24 -1.037554397442336e-24 (1.9020185605304862e-24-1.037554397442336e-24j) (0.6231685951356294-0.3399395408899699j)
386.25 -3.374261459802504e-24 1.842305375755174e-24 (-3.374261459802504e-24+1.842305375755174e-24j) (-1.1044914238378187+0.6030387721439339j)
386.5 6.734836937254836e-24 -1.9893146690805357e-24 (6.734836937254836e-24-1.9893146690805357e-24j) (2.2024409437890444-0.6505499862998898j)
386.75 -2.825770152038818e-24 -2.1632791130721737e-24 (-2.825770152038818e-24-2.1632791130721737e-24j) (-0.9232266877873636-0.7067797106145429j)
387.0 -1.667231314417637e-24 4.2010496720600136e-24 (-1.667231314417637e-24+4.2010496720600136e-24j) (-0.5450304845913095+1.3733548061114857j)
387.25 -1.593469778743042e-24 -5.747988708958822e-24 (-1.593469778743042e-24-5.747988708958822e-24j) (-0.5213351101238336-1.8805680324476532j)
387.5 1.3287054673900872e-24 -1.2785041021427598e-25 (1.3287054673900872e-24-1.2785041021427598e-25j) (0.4350614791971273-0.041862391590093785j)
387.75 1.2289098285228092e-24 -9.78819303416501e-25 (1.2289098285228092e-24-9.78819303416501e-25j) (0.40258465318474285-0.32065626024826743j)
388.0 -1.8691338979134506e-24 5.956560909762771e-24 (-1.8691338979134506e-24+5.956560909762771e-24j) (-0.6122980511454577+1.951273068584539j)
388.25 5.2033296676692426e-24 6.891505616165031e-26 (5.2033296676692426e-24+6.891505616165031e-26j) (1.70446886502185+0.022574692564382777j)
388.5 -2.0408781934648227e-25 -5.519481364929019e-24 (-2.0408781934648227e-25-5.519481364929019e-24j) (-0.06685133481460641-1.80797020572512j)
388.75 2.0138631080923107e-25 3.427504746816878e-24 (2.0138631080923107e-25+3.427504746816878e-24j) (0.06596255239747764+1.1226530767956666j)
389.0 -1.834523940574181e-24 4.08762090812466e-24 (-1.834523940574181e-24+4.08762090812466e-24j) (-0.6008465193012069+1.3387848152588488j)
389.25 -1.3237783776457026e-24 7.09674350623541e-25 (-1.3237783776457026e-24+7.09674350623541e-25j) (-0.433538941058568+0.23241916597319007j)
389.5 -9.525693674102067e-25 -3.0277793444702672e-24 (-9.525693674102067e-25-3.0277793444702672e-24j) (-0.3119511409039798-0.9915490180845422j)
389.75 5.601762682463479e-24 2.5641512573351255e-24 (5.601762682463479e-24+2.5641512573351255e-24j) (1.8344287843940799+0.8396915650713113j)
390.0 3.8557705003008195e-26 2.1591874232392643e-24 (3.8557705003008195e-26+2.1591874232392643e-24j) (0.01262622461269509+0.7070541512934531j)
390.25 -6.975650240109337e-25 -2.408873967588724e-24 (-6.975650240109337e-25-2.408873967588724e-24j) (-0.22841952107875105-0.7887921829163597j)
390.5 2.6211120982596017e-25 7.486167273192957e-25 (2.6211120982596017e-25+7.486167273192957e-25j) (0.08582399961354577+0.24512222029270006j)
390.75 -1.70501172507175e-24 -4.2028847110726245e-24 (-1.70501172507175e-24-4.2028847110726245e-24j) (-0.5582417012117858-1.3760758806555733j)
391.0 1.0226789467009727e-24 6.4485396939565846e-24 (1.0226789467009727e-24+6.4485396939565846e-24j) (0.334815824233919+2.111193488144156j)
391.25 9.075859581933286e-24 3.3184661113069805e-24 (9.075859581933286e-24+3.3184661113069805e-24j) (2.9711546579144295+1.0863627797159758j)
391.5 1.2961312778886509e-24 -6.207198164434188e-24 (1.2961312778886509e-24-6.207198164434188e-24j) (0.42428208358270103-2.031895237268631j)
391.75 3.859730055047428e-24 -4.345102967436225e-24 (3.859730055047428e-24-4.345102967436225e-24j) (1.263370842189174-1.422243606956375j)
392.0 1.8736764488156265e-24 -3.3869874592971385e-24 (1.8736764488156265e-24-3.3869874592971385e-24j) (0.6132488411071564-1.1085511244865038j)
392.25 -2.505647461640762e-24 -1.0783695374050376e-24 (-2.505647461640762e-24-1.0783695374050376e-24j) (-0.8200348122629293-0.3529229768727877j)
392.5 1.620675995299482e-24 1.0893271647935197e-25 (1.620675995299482e-24+1.0893271647935197e-25j) (0.5303706638514778+0.03564853019472446j)
392.75 3.421351907775479e-24 6.049390385911453e-24 (3.421351907775479e-24+6.049390385911453e-24j) (1.1195719696707507+1.9795472936502847j)
393.0 5.067858504092343e-25 4.992307058990664e-26 (5.067858504092343e-25+4.992307058990664e-26j) (0.16582447536027015+0.016335237028145242j)
393.25 4.9708943243869555e-24 3.044140212275492e-24 (4.9708943243869555e-24+3.044140212275492e-24j) (1.6263828378918552+0.9959852441626613j)
393.5 2.782823419227948e-24 -4.3838340575860904e-24 (2.782823419227948e-24-4.3838340575860904e-24j) (0.9104120739972734-1.4341892585962583j)
393.75 1.2643103292141962e-24 -4.3700468050659796e-24 (1.2643103292141962e-24-4.3700468050659796e-24j) (0.41359012243064686-1.4295605686131265j)
394.0 -3.1767922006509525e-25 4.0266307427918625e-25 (-3.1767922006509525e-25+4.0266307427918625e-25j) (-0.10386334390187908+0.13164831288580137j)
394.25 3.520868091900199e-24 5.825648597493001e-24 (3.520868091900199e-24+5.825648597493001e-24j) (1.1501140042040623+1.902985247008332j)
394.5 4.787212351321576e-24 3.1465371047230602e-24 (4.787212351321576e-24+3.1465371047230602e-24j) (1.562399694703487+1.0269334742243748j)
394.75 3.4191178401027064e-24 -3.9272503384888996e-24 (3.4191178401027064e-24-3.9272503384888996e-24j) (1.1149603127915582-1.2806602376947627j)
395.0 2.6707792179987415e-25 -1.1867885141820405e-24 (2.6707792179987415e-25-1.1867885141820405e-24j) (0.08714708125820349-0.38724711643975956j)
395.25 -2.275510085573495e-24 -9.128862897931384e-25 (-2.275510085573495e-24-9.128862897931384e-25j) (-0.7429566526964135-0.29805842059637505j)
395.5 -1.1728667070001438e-24 3.551067393398155e-24 (-1.1728667070001438e-24+3.551067393398155e-24j) (-0.3831806401334832+1.1601491191098134j)
395.75 -8.569251453868294e-25 -2.8480224367830836e-26 (-8.569251453868294e-25-2.8480224367830836e-26j) (-0.2800400137815224-0.009307233505054732j)
396.0 5.3444709891133695e-24 2.843017879716622e-24 (5.3444709891133695e-24+2.843017879716622e-24j) (1.7463090869421434+0.9289577897983435j)
396.25 5.888299698469034e-25 2.306310303976594e-24 (5.888299698469034e-25+2.306310303976594e-24j) (0.1923736121080977+0.753482782021876j)
396.5 -3.600826136473126e-24 -1.4626453844713844e-24 (-3.600826136473126e-24-1.4626453844713844e-24j) (-1.1762427673259266-0.47778648272426943j)
396.75 -2.928887217632208e-24 -4.66899207814887e-25 (-2.928887217632208e-24-4.66899207814887e-25j) (-0.9562840364717166-0.15244296754984654j)
397.0 3.086825859807683e-24 -4.748445868555341e-24 (3.086825859807683e-24-4.748445868555341e-24j) (1.0073066085269229-1.5495337673263372j)
397.25 -2.936532276562487e-24 2.6535110185864837e-24 (-2.936532276562487e-24+2.6535110185864837e-24j) (-0.9577449734728721+0.8654380748305754j)
397.5 -3.2254988677181928e-24 -9.273713349376193e-25 (-3.2254988677181928e-24-9.273713349376193e-25j) (-1.0516044857979066-0.3023494646304733j)
397.75 -5.651983402520428e-24 9.978867870348946e-26 (-5.651983402520428e-24+9.978867870348946e-26j) (-1.842910125651903+0.03253752768029656j)
398.0 6.296351205312296e-24 2.0452513848144427e-25 (6.296351205312296e-24+2.0452513848144427e-25j) (2.0532412260488884+0.06669568332515381j)
398.25 1.0112101787263958e-25 8.920000915903663e-24 (1.0112101787263958e-25+8.920000915903663e-24j) (0.03297920837534002+2.909133779530574j)
398.5 -8.93734685582271e-25 4.08592578122755e-26 (-8.93734685582271e-25+4.08592578122755e-26j) (-0.29152767453269296+0.013327897647145691j)
398.75 -2.3308866032207224e-25 -8.470554824352782e-25 (-2.3308866032207224e-25-8.470554824352782e-25j) (-0.07604616504720924-0.27635544746110857j)
399.0 -8.628515490840763e-25 -1.0642509829738428e-25 (-8.628515490840763e-25-1.0642509829738428e-25j) (-0.28156410301425855-0.034728438944237744j)
399.25 -2.329969266512552e-24 7.332695763442415e-25 (-2.329969266512552e-24+7.332695763442415e-25j) (-0.7604590609893781+0.23932568617673522j)
399.5 -7.980461922318105e-25 -6.96658505596035e-24 (-7.980461922318105e-25-6.96658505596035e-24j) (-0.2605111932811595-2.2741457871598407j)
399.75 -1.2088347492156854e-24 -1.9124005301691645e-24 (-1.2088347492156854e-24-1.9124005301691645e-24j) (-0.3946735576837174-0.6243813899689787j)
400.0 -9.888934230664257e-25 -6.255896247305929e-25 (-9.888934230664257e-25-6.255896247305929e-25j) (-0.3229188104481235-0.20428354839318347j)
400.25 -6.153165561724365e-24 1.0924372629156125e-24 (-6.153165561724365e-24+1.0924372629156125e-24j) (-2.0094241972233515+0.3567545595889841j)
400.5 -5.400217886284894e-25 2.173345788467173e-24 (-5.400217886284894e-25+2.173345788467173e-24j) (-0.17634200398952637+0.7096975710440431j)
400.75 -1.3889424031735906e-24 -6.230850337509859e-24 (-1.3889424031735906e-24-6.230850337509859e-24j) (-0.4535239133415033-2.0345261416570946j)
401.0 2.0878944142153636e-24 1.3950048703739044e-24 (2.0878944142153636e-24+1.3950048703739044e-24j) (0.6817041793755287+0.45547353539929336j)
401.25 -5.4247959591176585e-25 1.860718441091259e-24 (-5.4247959591176585e-25+1.860718441091259e-24j) (-0.1771079920924632+0.6074847965428215j)
401.5 3.6961004256631766e-25 -1.2055884331859886e-24 (3.6961004256631766e-25-1.2055884331859886e-24j) (0.1206604180932503-0.39356832240430106j)
401.75 3.058689768191223e-24 -3.713494074972757e-26 (3.058689768191223e-24-3.713494074972757e-26j) (0.9984419276044312-0.012121883758600377j)
402.0 -4.231528384322241e-24 1.5859488255571135e-25 (-4.231528384322241e-24+1.5859488255571135e-25j) (-1.3811778597185396+0.051765631836992905j)
402.25 4.112533413782076e-24 -1.5207501259604646e-24 (4.112533413782076e-24-1.5207501259604646e-24j) (1.3422084627994775-0.496327563449596j)
402.5 -1.4698082232382166e-24 -1.8731973817190592e-24 (-1.4698082232382166e-24-1.8731973817190592e-24j) (-0.47965546577000695-0.6112970035152618j)
402.75 -2.4569497058665043e-25 -3.0132418216415197e-24 (-2.4569497058665043e-25-3.0132418216415197e-24j) (-0.08017208736994844-0.9832431083737958j)
403.0 2.05986412745553e-24 -3.0410970405293662e-24 (2.05986412745553e-24-3.0410970405293662e-24j) (0.6721011156492882-0.9922619101398287j)
403.25 4.944979095201641e-24 8.632991421317912e-25 (4.944979095201641e-24+8.632991421317912e-25j) (1.6133909947405591+0.2816673306130299j)
403.5 2.9246106850315016e-24 4.993852996726594e-24 (2.9246106850315016e-24+4.993852996726594e-24j) (0.9541625341411853+1.6292587095002955j)
403.75 -2.9022796881851138e-24 -1.5420170883624839e-24 (-2.9022796881851138e-24-1.5420170883624839e-24j) (-0.9468314836267198-0.5030632759122564j)
404.0 1.362335531171336e-24 -2.7441851965884442e-24 (1.362335531171336e-24-2.7441851965884442e-24j) (0.44440900968895963-0.8951837471128808j)
404.25 -4.782323657907395e-24 -3.461100317310163e-25 (-4.782323657907395e-24-3.461100317310163e-25j) (-1.559915273758669-0.11289539636356512j)
404.5 3.014222304511414e-24 4.888610271278886e-24 (3.014222304511414e-24+4.888610271278886e-24j) (0.9831065849320733+1.5944494013157624j)
404.75 5.2700914811905234e-24 4.5866576111445916e-24 (5.2700914811905234e-24+4.5866576111445916e-24j) (1.718732268151687+1.4958443259237133j)
405.0 2.566650331411948e-24 -9.675199358363265e-25 (2.566650331411948e-24-9.675199358363265e-25j) (0.8370031656947557-0.3155152220218097j)
405.25 3.241829161860655e-24 -1.5106372125157582e-24 (3.241829161860655e-24-1.5106372125157582e-24j) (1.0571116044712352-0.49259601532485936j)
405.5 4.238678779258638e-25 1.9348296560001678e-24 (4.238678779258638e-25+1.9348296560001678e-24j) (0.1382074795312211+0.6308756666972849j)
405.75 -1.944533124099304e-24 -1.044981583028116e-24 (-1.944533124099304e-24-1.044981583028116e-24j) (-0.6339950903018577-0.34070553228686234j)
406.0 3.0794165776301014e-24 -1.8287118828921924e-24 (3.0794165776301014e-24-1.8287118828921924e-24j) (1.0039400998744328-0.5961899418510175j)
406.25 2.095887922947376e-24 4.010488270157734e-24 (2.095887922947376e-24+4.010488270157734e-24j) (0.6832446290491326+1.307390791486811j)
406.5 -1.2961948404182122e-24 1.6630312709504592e-26 (-1.2961948404182122e-24+1.6630312709504592e-26j) (-0.4225200061241902+0.005420975002184055j)
406.75 -4.930315960861619e-24 -7.564025541667641e-26 (-4.930315960861619e-24-7.564025541667641e-26j) (-1.6069977135706885-0.024654346389447062j)
407.0 -4.308228260035577e-24 -5.1504989746364483e-26 (-4.308228260035577e-24-5.1504989746364483e-26j) (-1.4041124298193601-0.016786203500738343j)
407.25 1.3457211379481166e-24 8.091547625980766e-25 (1.3457211379481166e-24+8.091547625980766e-25j) (0.43855183374929757+0.2636923021551329j)
407.5 4.107750960135766e-24 3.93682820707991e-25 (4.107750960135766e-24+3.93682820707991e-25j) (1.3385455413566598+0.12828489104655408j)
407.75 -7.047028756786772e-24 2.8372430251999622e-24 (-7.047028756786772e-24+2.8372430251999622e-24j) (-2.2961520875675134+0.9244664269285289j)
408.0 -2.529218475081003e-24 9.315196344965667e-25 (-2.529218475081003e-24+9.315196344965667e-25j) (-0.8240366325065771+0.30349545137642736j)
408.25 5.690627757915127e-24 5.630746068383879e-24 (5.690627757915127e-24+5.630746068383879e-24j) (1.8538983711599255+1.8343900547830767j)
408.5 -1.8494042977207646e-24 -3.803012539734223e-24 (-1.8494042977207646e-24-3.803012539734223e-24j) (-0.6024508927797639-1.238846639774301j)
408.75 -3.449518144139469e-25 -2.9347429561991065e-24 (-3.449518144139469e-25-2.9347429561991065e-24j) (-0.11235971330210826-0.9559215617814159j)
409.0 -3.3598877445760006e-24 -2.891905170052749e-24 (-3.3598877445760006e-24-2.891905170052749e-24j) (-1.0943074650729874-0.9418866511182353j)
409.25 7.328241146079792e-25 3.081135846169499e-25 (7.328241146079792e-25+3.081135846169499e-25j) (0.23865841838086976+0.10034317828866501j)
409.5 3.0525771650380074e-24 1.357775734097058e-24 (3.0525771650380074e-24+1.357775734097058e-24j) (0.9940464306375498+0.44214840415628104j)
409.75 -1.9386994467805684e-25 3.8608261676616955e-24 (-1.9386994467805684e-25+3.8608261676616955e-24j) (-0.06312678817037247+1.2571394501264146j)
410.0 -1.4867047474496204e-24 4.29014005448479e-24 (-1.4867047474496204e-24+4.29014005448479e-24j) (-0.4840510087055357+1.3968117236618667j)
410.25 3.149748738380314e-24 -6.225299577616214e-25 (3.149748738380314e-24-6.225299577616214e-25j) (1.0254288508112865-0.2026701912455913j)
410.5 -7.126004906827839e-25 -1.338374920597173e-24 (-7.126004906827839e-25-1.338374920597173e-24j) (-0.23197396254116193-0.43568330046918946j)
410.75 6.046503298578289e-25 -1.0426402327153646e-24 (6.046503298578289e-25-1.0426402327153646e-24j) (0.19681623816315236-0.3393838028813155j)
411.0 2.659933941401807e-24 -7.879095226487283e-24 (2.659933941401807e-24-7.879095226487283e-24j) (0.8657470061837448-2.564463349106j)
411.25 -3.590126001254749e-24 -4.8161444447740016e-24 (-3.590126001254749e-24-4.8161444447740016e-24j) (-1.1684088873423166-1.567417402629199j)
411.5 -7.155570620584404e-25 -1.9672254360427453e-24 (-7.155570620584404e-25-1.9672254360427453e-24j) (-0.23286126001553278-0.640187370178043j)
411.75 -2.6185931724085265e-25 4.40090951766882e-25 (-2.6185931724085265e-25+4.40090951766882e-25j) (-0.08520965698220893+0.1432066631661541j)
412.0 6.109991525794415e-25 3.0403413359104883e-24 (6.109991525794415e-25+3.0403413359104883e-24j) (0.19880587465018407+0.9892611404926709j)
412.25 -1.060941485756863e-24 5.1182471328616985e-24 (-1.060941485756863e-24+5.1182471328616985e-24j) (-0.34518589445190495+1.6652631066852734j)
412.5 5.734397805078903e-26 1.4619485620982556e-24 (5.734397805078903e-26+1.4619485620982556e-24j) (0.018656303609669866+0.47563069677636477j)
412.75 1.810961351118202e-24 -9.76401146913438e-25 (1.810961351118202e-24-9.76401146913438e-25j) (0.5891462836667697-0.31764515941592686j)
413.0 -2.799768328920897e-25 -3.2741557988151078e-24 (-2.799768328920897e-25-3.2741557988151078e-24j) (-0.09107773821694655-1.0650977855761192j)
413.25 3.865198993143271e-24 -2.8484284661895157e-24 (3.865198993143271e-24-2.8484284661895157e-24j) (1.257275199750239-0.9265392222122893j)
413.5 1.5323523707879112e-24 5.254625319039094e-24 (1.5323523707879112e-24+5.254625319039094e-24j) (0.49840737922604994+1.7091003897037742j)
413.75 1.6019926964272237e-24 -6.243294250044936e-24 (1.6019926964272237e-24-6.243294250044936e-24j) (0.5210191470918325-2.030518523871141j)
414.0 -6.1764328747871206e-24 3.356243137328897e-24 (-6.1764328747871206e-24+3.356243137328897e-24j) (-2.008614416266935+1.0914711592924322j)
414.25 -6.991931830034287e-25 1.90854635952214e-24 (-6.991931830034287e-25+1.90854635952214e-24j) (-0.22735872866229467+0.620607701050593j)
414.5 6.938678010645197e-25 2.891817088073092e-24 (6.938678010645197e-25+2.891817088073092e-24j) (0.22560399589710436+0.9402446539123291j)
414.75 9.927181575067435e-25 -2.522258902356342e-24 (9.927181575067435e-25-2.522258902356342e-24j) (0.32273913745279104-0.8200027937673534j)
415.0 2.9218743465833535e-24 2.956157980957951e-24 (2.9218743465833535e-24+2.956157980957951e-24j) (0.9498302634397287+0.9609750388842213j)
415.25 1.5016587711982537e-24 -7.523885102873654e-24 (1.5016587711982537e-24-7.523885102873654e-24j) (0.4881121074507674-2.4456284504971855j)
415.5 6.568560617707621e-25 -1.1208953118792913e-24 (6.568560617707621e-25-1.1208953118792913e-24j) (0.21349238896150594-0.36431515492716426j)
415.75 -2.6590721516261507e-24 -3.761629258721006e-24 (-2.6590721516261507e-24-3.761629258721006e-24j) (-0.8641839063635512-1.222508936098242j)
416.0 -7.138030172802376e-25 1.180276568185196e-24 (-7.138030172802376e-25+1.180276568185196e-24j) (-0.2319616434236596+0.3835496430007245j)
416.25 -2.46882637254891e-25 -1.5971914122738809e-24 (-2.46882637254891e-25-1.5971914122738809e-24j) (-0.0802211377627125-0.5189855136923202j)
416.5 4.522301671951289e-24 9.319080626599957e-25 (4.522301671951289e-24+9.319080626599957e-25j) (1.4693263863733397+0.30278322975069766j)
416.75 2.7261439752835584e-24 -4.8533281888196974e-24 (2.7261439752835584e-24-4.8533281888196974e-24j) (0.8856620227340688-1.5767356748849741j)
417.0 1.1475498076707959e-24 -1.6666031712282004e-24 (1.1475498076707959e-24-1.6666031712282004e-24j) (0.37278142942503256-0.541395857767396j)
417.25 -9.145467596347112e-24 -6.708424192108737e-25 (-9.145467596347112e-24-6.708424192108737e-25j) (-2.9706579535515467-0.2179050275137955j)
417.5 2.669660870620406e-24 3.743888164705987e-24 (2.669660870620406e-24+3.743888164705987e-24j) (0.8670953260157169+1.2160001161449798j)
417.75 -2.618226734488493e-24 -2.0247662864128044e-24 (-2.618226734488493e-24-2.0247662864128044e-24j) (-0.8503199809559889-0.6575821747688411j)
418.0 -4.256040924720555e-24 -2.1241962832932663e-24 (-4.256040924720555e-24-2.1241962832932663e-24j) (-1.3821327333883748-0.6898244794190547j)
418.25 7.323105533531869e-25 -3.205093746401479e-24 (7.323105533531869e-25-3.205093746401479e-24j) (0.2377979358848025-1.0407670266687732j)
418.5 6.63008713538667e-25 1.0854130331988148e-24 (6.63008713538667e-25+1.0854130331988148e-24j) (0.2152785992025097+0.35243307149923375j)
418.75 1.7250782367425307e-26 1.6332871363793582e-24 (1.7250782367425307e-26+1.6332871363793582e-24j) (0.005600788376588136+0.530277144202923j)
419.0 -3.3968727475804e-24 3.316702105286266e-24 (-3.3968727475804e-24+3.316702105286266e-24j) (-1.1026900268216622+1.0766650991099609j)
419.25 2.2731862929625703e-24 8.353348927221091e-25 (2.2731862929625703e-24+8.353348927221091e-25j) (0.7378074215073379+0.2711244059505492j)
419.5 -3.34361957521144e-24 3.2628642515665095e-24 (-3.34361957521144e-24+3.2628642515665095e-24j) (-1.0850723378999985+1.0588655982113977j)
419.75 5.425789114686135e-24 -4.461239873808213e-24 (5.425789114686135e-24-4.461239873808213e-24j) (1.7605908467128766-1.4476084346067701j)
420.0 -1.0804767298907828e-24 1.3157453045154174e-25 (-1.0804767298907828e-24+1.3157453045154174e-25j) (-0.35057838134804353+0.0426915125853687j)
420.25 3.0925499403986815e-24 -6.5080107525991e-25 (3.0925499403986815e-24-6.5080107525991e-25j) (1.0033688685796218-0.21115052339939105j)
420.5 -2.480019352008792e-24 5.2162473006016215e-24 (-2.480019352008792e-24+5.2162473006016215e-24j) (-0.8045872759381808+1.6922957487454593j)
420.75 -3.0113791787499074e-25 -2.4139726675039876e-24 (-3.0113791787499074e-25-2.4139726675039876e-24j) (-0.09769072161827443-0.7831054073806502j)
421.0 -2.5713823626142115e-24 -3.621900210928047e-24 (-2.5713823626142115e-24-3.621900210928047e-24j) (-0.8341080575009892-1.174876281848741j)
421.25 4.7559374318765604e-24 -2.9867237294764813e-24 (4.7559374318765604e-24-2.9867237294764813e-24j) (1.542622191044545-0.9687651214098916j)
421.5 2.8329181471172233e-24 2.2632676224114414e-24 (2.8329181471172233e-24+2.2632676224114414e-24j) (0.9188090398853559+0.7340525363458095j)
421.75 -7.552575657243683e-24 1.6929384623553946e-24 (-7.552575657243683e-24+1.6929384623553946e-24j) (-2.4493430981727213+0.5490295399324242j)
422.0 4.013937220498456e-24 -8.248992370731865e-25 (4.013937220498456e-24-8.248992370731865e-25j) (1.3016306949165284-0.267496502362922j)
422.25 -2.6910509499004117e-25 -3.322057783543395e-26 (-2.6910509499004117e-25-3.322057783543395e-26j) (-0.08725730565902043-0.010771769722394195j)
422.5 3.9629573351450106e-24 -1.4758975100133982e-24 (3.9629573351450106e-24-1.4758975100133982e-24j) (1.2848782540665658-0.47851855457278514j)
422.75 -1.9524115947438802e-25 -3.225295129965342e-24 (-1.9524115947438802e-25-3.225295129965342e-24j) (-0.06329612503287997-1.0456231891052952j)
423.0 2.989284483163978e-24 -2.7857589838453487e-24 (2.989284483163978e-24-2.7857589838453487e-24j) (0.9690276349827642-0.9030513672925543j)
423.25 1.3944970238115143e-24 4.898000897853097e-24 (1.3944970238115143e-24+4.898000897853097e-24j) (0.45201170601640933+1.5876360466207273j)
423.5 1.0736896118988427e-24 3.1916903744957115e-25 (1.0736896118988427e-24+3.1916903744957115e-25j) (0.34799692642733415+0.10344688335653365j)
423.75 1.6035193839884745e-24 -4.120553680428666e-25 (1.6035193839884745e-24-4.120553680428666e-25j) (0.5196851356310543-0.13354316260039692j)
424.0 -1.4019536005943642e-25 5.91992932831451e-25 (-1.4019536005943642e-25+5.91992932831451e-25j) (-0.045432763004568444+0.19184568309755826j)
424.25 6.658703841055969e-24 4.6841196886798044e-24 (6.658703841055969e-24+4.6841196886798044e-24j) (2.1577177822373232+1.5178642251777263j)
424.5 3.1703350023205928e-24 -1.5064336510449516e-24 (3.1703350023205928e-24-1.5064336510449516e-24j) (1.0272461746038302-0.48811188855363824j)
424.75 -3.1682164241958853e-24 2.6009742106360345e-24 (-3.1682164241958853e-24+2.6009742106360345e-24j) (-1.0264565818146147+0.8426782581038603j)
425.0 -3.4592165487021025e-24 -7.428748972050522e-24 (-3.4592165487021025e-24-7.428748972050522e-24j) (-1.1206238653899596-2.406566131627238j)
425.25 -3.2542311156425636e-24 3.745343404676938e-24 (-3.2542311156425636e-24+3.745343404676938e-24j) (-1.0541123312287295+1.2131936937664614j)
425.5 -9.885000353870576e-25 7.404624936155866e-25 (-9.885000353870576e-25+7.404624936155866e-25j) (-0.32003369396916226+0.2397298316581488j)
425.75 2.7820145516406874e-24 4.747397377726169e-25 (2.7820145516406874e-24+4.747397377726169e-25j) (0.8999252355847072+0.15356866846885692j)
426.0 -1.245103591302775e-24 1.457628767916194e-24 (-1.245103591302775e-24+1.457628767916194e-24j) (-0.40242149764757545+0.4711103203752503j)
426.25 -1.8328659322907762e-24 3.6583549471665245e-24 (-1.8328659322907762e-24+3.6583549471665245e-24j) (-0.5918827381670497+1.1813832671381534j)
426.5 -7.03952489028162e-25 -4.1186352891588426e-24 (-7.03952489028162e-25-4.1186352891588426e-24j) (-0.22731334977147924-1.329948822765321j)
426.75 -7.716301119671954e-25 2.147507622766894e-25 (-7.716301119671954e-25+2.147507622766894e-25j) (-0.2492483045811323+0.06936777424161256j)
427.0 4.684667022637454e-24 4.5210414699458046e-24 (4.684667022637454e-24+4.5210414699458046e-24j) (1.513712223857537+1.4608414439178026j)
427.25 -1.66549426010021e-24 -3.118894381053247e-24 (-1.66549426010021e-24-3.118894381053247e-24j) (-0.5383309733173177-1.0081076158889224j)
427.5 -3.2218647018474006e-25 3.8512947417301894e-24 (-3.2218647018474006e-25+3.8512947417301894e-24j) (-0.10416505061336907+1.2451494672302608j)
427.75 -3.727252001037777e-24 -2.529357313930878e-24 (-3.727252001037777e-24-2.529357313930878e-24j) (-1.2053256206534535-0.8179482292636074j)
428.0 -1.8147505585280756e-24 5.376213737942151e-25 (-1.8147505585280756e-24+5.376213737942151e-25j) (-0.5869938056745873+0.17389740685432273j)
428.25 -5.744983869070799e-26 3.709469533348518e-24 (-5.744983869070799e-26+3.709469533348518e-24j) (-0.018586875425581684+1.2001330148641685j)
428.5 4.120323417525824e-24 -1.4315537842603744e-24 (4.120323417525824e-24-1.4315537842603744e-24j) (1.3329900287469363-0.4631303727074628j)
428.75 -1.5981692910183536e-24 -2.0435695825209373e-24 (-1.5981692910183536e-24-2.0435695825209373e-24j) (-0.5169974260234822-0.6610815387336043j)
429.0 3.600562558791041e-24 -5.4589765609954685e-25 (3.600562558791041e-24-5.4589765609954685e-25j) (1.1646782627113375-0.17658216552073797j)
429.25 1.205878539459615e-24 -1.4974192678516244e-24 (1.205878539459615e-24-1.4974192678516244e-24j) (0.3900395401945935-0.48433793586964524j)
