Hz Re(h) Im(h) h white
945.5 -1.901521133770223e-24 1.3171187197892987e-24 (-1.901521133770223e-24+1.3171187197892987e-24j) (-0.43557806912832986+0.3017100460204123j)
945.75 -7.065082707676049e-25 2.011948731613739e-24 (-7.065082707676049e-25+2.011948731613739e-24j) (-0.1618087202606998+0.4607884478675017j)
946.0 3.339439531015608e-24 3.359404627987934e-25 (3.339439531015608e-24+3.359404627987934e-25j) (0.7646790589104042+0.07692507516816191j)
946.25 -3.215521821572853e-24 4.45336648611149e-24 (-3.215521821572853e-24+4.45336648611149e-24j) (-0.7361747970020484+1.0195720479624095j)
946.5 3.3658104244281974e-24 1.9626432019207117e-25 (3.3658104244281974e-24+1.9626432019207117e-25j) (0.7704474691194056+0.044925687933274054j)
946.75 6.62591282255853e-25 6.614778838398751e-24 (6.62591282255853e-25+6.614778838398751e-24j) (0.15164322902760963+1.5138841231704516j)
947.0 2.746898495160278e-24 -1.038275286522487e-24 (2.746898495160278e-24-1.038275286522487e-24j) (0.628555843652214-0.23758213119750055j)
947.25 -4.171666059714269e-24 -4.499662919368356e-24 (-4.171666059714269e-24-4.499662919368356e-24j) (-0.9544095372515375-1.0294498991984034j)
947.5 -2.4923459563972796e-25 1.0700044333914112e-24 (-2.4923459563972796e-25+1.0700044333914112e-24j) (-0.05701085630329093+0.24475682775653274j)
947.75 -2.4626867313523302e-24 -1.2217690079660143e-24 (-2.4626867313523302e-24-1.2217690079660143e-24j) (-0.5632256694017137-0.27942314327086726j)
948.0 -5.669655092223707e-24 3.873284683275425e-24 (-5.669655092223707e-24+3.873284683275425e-24j) (-1.296444610201741+0.8856798111575935j)
948.25 7.9234004375191505e-25 9.58128385408775e-25 (7.9234004375191505e-25+9.58128385408775e-25j) (0.18114162300383527+0.21904349293916428j)
948.5 -1.9600738354192246e-24 1.026766233508757e-23 (-1.9600738354192246e-24+1.026766233508757e-23j) (-0.44800410898574583+2.346827365721946j)
948.75 -4.378588762083421e-25 2.4942107307167275e-24 (-4.378588762083421e-25+2.4942107307167275e-24j) (-0.10005681714118007+0.5699616944070941j)
949.0 4.999169207981659e-24 -3.1242703614659638e-24 (4.999169207981659e-24-3.1242703614659638e-24j) (1.1421242829621472-0.713779609754368j)
949.25 -1.2823732198869695e-24 4.925511132503709e-25 (-1.2823732198869695e-24+4.925511132503709e-25j) (-0.2929092015185033+0.1125044963914113j)
949.5 2.8936785234840733e-24 1.235560163766823e-25 (2.8936785234840733e-24+1.235560163766823e-25j) (0.6608029081412204+0.028215357814437365j)
949.75 3.000586950336845e-24 -4.352995245278449e-24 (3.000586950336845e-24-4.352995245278449e-24j) (0.6850637911592323-0.9938320318608996j)
950.0 1.0864268365905909e-23 -1.534783287958601e-24 (1.0864268365905909e-23-1.534783287958601e-24j) (2.4798673938400495-0.35032814951104096j)
950.25 -6.6044462065165734e-24 9.86668072599594e-25 (-6.6044462065165734e-24+9.86668072599594e-25j) (-1.5071946769108808+0.22516662569417428j)
950.5 1.837123775190881e-24 -4.965952743339738e-24 (1.837123775190881e-24-4.965952743339738e-24j) (0.41917180630373324-1.1330686639382348j)
950.75 -3.5435253821118464e-24 -4.872241006183054e-24 (-3.5435253821118464e-24-4.872241006183054e-24j) (-0.8083695116834495-1.1114838072995519j)
951.0 -4.547430873126904e-25 -2.0885286477290962e-24 (-4.547430873126904e-25-2.0885286477290962e-24j) (-0.10371969793354442-0.47636031533352935j)
951.25 7.715887250063689e-24 1.6441377876221516e-26 (7.715887250063689e-24+1.6441377876221516e-26j) (1.7595507557863297+0.0037493340598043884j)
951.5 2.98344903296415e-24 -3.873103302211958e-25 (2.98344903296415e-24-3.873103302211958e-25j) (0.6802293505137469-0.08830714098436375j)
951.75 -2.7304051532685233e-24 2.9571052529766835e-24 (-2.7304051532685233e-24+2.9571052529766835e-24j) (-0.6224216425802243+0.6741000714260466j)
952.0 -1.0849240027766213e-24 -3.2064664088741062e-24 (-1.0849240027766213e-24-3.2064664088741062e-24j) (-0.24727361806514336-0.7308111426214756j)
952.25 -5.662540058542636e-24 3.8681745381437714e-24 (-5.662540058542636e-24+3.8681745381437714e-24j) (-1.2903593033666712+0.8814657292904887j)
952.5 2.1014067772091893e-24 1.972000337931989e-24 (2.1014067772091893e-24+1.972000337931989e-24j) (0.47876738920513373+0.4492844810166682j)
952.75 -5.1595168913932545e-24 -1.6783677440198968e-25 (-5.1595168913932545e-24-1.6783677440198968e-25j) (-1.175255632027475-0.03823053951161661j)
953.0 9.257572509642734e-25 -2.9399112757197492e-24 (9.257572509642734e-25-2.9399112757197492e-24j) (0.21082850681898-0.6695244393653658j)
953.25 5.448463354086425e-24 4.133572138718505e-25 (5.448463354086425e-24+4.133572138718505e-25j) (1.2405526222427348+0.094116697179779j)
953.5 -1.5479768493181464e-25 4.401925127276765e-25 (-1.5479768493181464e-25+4.401925127276765e-25j) (-0.03523827192936826+0.10020578454776201j)
953.75 -2.6889207570414252e-24 -3.654813562061281e-25 (-2.6889207570414252e-24-3.654813562061281e-25j) (-0.6119799130368895-0.08318104875419537j)
954.0 -5.1920260522661186e-24 3.118829378205868e-24 (-5.1920260522661186e-24+3.118829378205868e-24j) (-1.181422091634639+0.7096755467633542j)
954.25 1.4354314770426138e-24 -4.9507938346449726e-24 (1.4354314770426138e-24-4.9507938346449726e-24j) (0.3265575949075313-1.1262950223549408j)
954.5 1.0278016437984453e-23 -6.580185524861295e-24 (1.0278016437984453e-23-6.580185524861295e-24j) (2.3377376322488588-1.496664986037331j)
954.75 1.5473090476871114e-23 -2.0695667614256108e-24 (1.5473090476871114e-23-2.0695667614256108e-24j) (3.5188044755971752-0.47064940216934603j)
955.0 -4.2181848020974274e-24 -4.609433300933294e-24 (-4.2181848020974274e-24-4.609433300933294e-24j) (-0.959133922171368-1.0480962898337598j)
955.25 -4.944745040904523e-24 3.1469075645537078e-24 (-4.944745040904523e-24+3.1469075645537078e-24j) (-1.124172996904833+0.7154400234111361j)
955.5 3.605092536165998e-24 6.569913454733732e-24 (3.605092536165998e-24+6.569913454733732e-24j) (0.8194855091856336+1.4934287591085875j)
955.75 -4.23947593940276e-25 -8.714915068559339e-24 (-4.23947593940276e-25-8.714915068559339e-24j) (-0.09635464855388429-1.9807225954590086j)
956.0 1.34005603444414e-24 -9.507684106896866e-25 (1.34005603444414e-24-9.507684106896866e-25j) (0.3045223060424803-0.21605827032125974j)
956.25 -3.7967944944100326e-24 4.836977406459542e-24 (-3.7967944944100326e-24+4.836977406459542e-24j) (-0.8626783829012552+1.0990207274262316j)
956.5 4.0134800178581106e-24 -2.403789159399345e-24 (4.0134800178581106e-24-2.403789159399345e-24j) (0.9117769772702529-0.5460895791183732j)
956.75 -8.190065613259056e-25 5.6348643276801844e-24 (-8.190065613259056e-25+5.6348643276801844e-24j) (-0.18602884019474786+1.2799009495553668j)
957.0 -6.552590882356875e-24 -7.707111046098498e-26 (-6.552590882356875e-24-7.707111046098498e-26j) (-1.487952265447854-0.017501189295944002j)
957.25 -5.061076957934265e-24 1.0317539616764267e-23 (-5.061076957934265e-24+1.0317539616764267e-23j) (-1.1489522984666685+2.3422605417248397j)
957.5 -2.5473629451677393e-24 -5.2187142123015856e-24 (-2.5473629451677393e-24-5.2187142123015856e-24j) (-0.5781400536797396-1.1844200374205354j)
957.75 1.7269938909399116e-26 -2.042439914389406e-24 (1.7269938909399116e-26-2.042439914389406e-24j) (0.003918467685870708-0.46341998352476416j)
958.0 -8.661775649856369e-24 -1.914476909853406e-24 (-8.661775649856369e-24-1.914476909853406e-24j) (-1.9647880087921246-0.4342690722602297j)
958.25 -7.44019467877196e-24 6.770126327078913e-24 (-7.44019467877196e-24+6.770126327078913e-24j) (-1.6872383183741564+1.535284633327178j)
958.5 -3.03876507196361e-24 5.806771545118975e-25 (-3.03876507196361e-24+5.806771545118975e-25j) (-0.6889261686573521+0.13164679658050427j)
958.75 -3.0806096270953366e-24 4.5329312995706615e-24 (-3.0806096270953366e-24+4.5329312995706615e-24j) (-0.6982255095099699+1.0273967328994738j)
959.0 2.720146903439976e-24 -2.051498831323298e-24 (2.720146903439976e-24-2.051498831323298e-24j) (0.6163918641415812-0.46487459457593455j)
959.25 -1.4824789570315684e-24 -5.301463176198269e-25 (-1.4824789570315684e-24-5.301463176198269e-25j) (-0.33587579035161735-0.120111865728673j)
959.5 6.702824092404394e-24 -2.377799230360467e-24 (6.702824092404394e-24-2.377799230360467e-24j) (1.5183560927586066-0.5386305681012524j)
959.75 2.542124388082188e-24 -2.9554748674187017e-24 (2.542124388082188e-24-2.9554748674187017e-24j) (0.5757557549937985-0.6693738794345876j)
960.0 -1.7894059544208364e-24 6.1273088971718786e-24 (-1.7894059544208364e-24+6.1273088971718786e-24j) (-0.4052061892016576+1.387512700597906j)
960.25 -5.311042093716661e-24 4.1252350727723674e-24 (-5.311042093716661e-24+4.1252350727723674e-24j) (-1.2024656042490238+0.9339886969299411j)
960.5 3.898834782946953e-24 5.735178446843685e-24 (3.898834782946953e-24+5.735178446843685e-24j) (0.8825788242983477+1.2982717484967592j)
960.75 5.523388063828894e-24 -3.490049637328521e-24 (5.523388063828894e-24-3.490049637328521e-24j) (1.250115114611308-0.7899071642168172j)
961.0 -3.391704988542784e-24 -3.3195399206217786e-24 (-3.391704988542784e-24-3.3195399206217786e-24j) (-0.767517563090386-0.7511871460116355j)
961.25 5.777744122157857e-24 -7.158543974581023e-24 (5.777744122157857e-24-7.158543974581023e-24j) (1.307150708028172-1.6195414035278615j)
961.5 -4.6939231372634606e-24 1.79381888509885e-24 (-4.6939231372634606e-24+1.79381888509885e-24j) (-1.0616822098632217+0.4057300348416919j)
961.75 -5.66444794165821e-24 1.909428587315297e-24 (-5.66444794165821e-24+1.909428587315297e-24j) (-1.2808769753447975+0.43177078132725155j)
962.0 1.1217493069035325e-25 3.808000586283264e-24 (1.1217493069035325e-25+3.808000586283264e-24j) (0.025359282178976216+0.8608711484015098j)
962.25 1.8387449389568094e-24 -4.846369056098403e-24 (1.8387449389568094e-24-4.846369056098403e-24j) (0.41557939672143557-1.0953401344318348j)
962.5 -2.0804598085791185e-24 -1.2027956046679657e-23 (-2.0804598085791185e-24-1.2027956046679657e-23j) (-0.4700924477470254-2.7177892483483888j)
962.75 -6.65135905070967e-24 -2.1842147128401517e-24 (-6.65135905070967e-24-2.1842147128401517e-24j) (-1.5025392177355952-0.49341318683544205j)
963.0 4.2416629482194324e-26 -1.0406361139971482e-24 (4.2416629482194324e-26-1.0406361139971482e-24j) (0.009579506002629452-0.23502055732111782j)
963.25 4.058283354199861e-24 -7.288864337676331e-24 (4.058283354199861e-24-7.288864337676331e-24j) (0.9163115681008756-1.6457378965465481j)
963.5 -5.011881617983581e-24 1.1714282748959236e-24 (-5.011881617983581e-24+1.1714282748959236e-24j) (-1.1313914436024524+0.2644403894648358j)
963.75 2.158155018347799e-24 2.514891394133173e-24 (2.158155018347799e-24+2.514891394133173e-24j) (0.4870864421701395+0.567600330466724j)
964.0 -3.0294253103497963e-24 3.2083810385848506e-24 (-3.0294253103497963e-24+3.2083810385848506e-24j) (-0.6835889122219705+0.723970218597854j)
964.25 -1.819933581352904e-24 -7.673711419043825e-25 (-1.819933581352904e-24-7.673711419043825e-25j) (-0.41058368723422173-0.17312174254514248j)
964.5 -9.948900509268933e-25 -4.067327305935015e-24 (-9.948900509268933e-25-4.067327305935015e-24j) (-0.22440507143078012-0.9174168278900388j)
964.75 2.713022216657315e-24 -7.068267720369722e-24 (2.713022216657315e-24-7.068267720369722e-24j) (0.6118182023769563-1.5939769398290562j)
965.0 4.029075944604159e-24 1.7665784368802514e-24 (4.029075944604159e-24+1.7665784368802514e-24j) (0.9084185562478625+0.3983029000181897j)
965.25 6.060605587833704e-25 -2.719740398518033e-24 (6.060605587833704e-25-2.719740398518033e-24j) (0.13661805601376742-0.6130833639026736j)
965.5 -9.467297684561174e-24 -3.926619794638822e-24 (-9.467297684561174e-24-3.926619794638822e-24j) (-2.1337067473037656-0.8849679633059652j)
965.75 4.374298577324008e-25 2.6511696147133065e-25 (4.374298577324008e-25+2.6511696147133065e-25j) (0.09856936200865381+0.05974080024022618j)
966.0 1.3131511216620929e-24 -2.2243760214603662e-24 (1.3131511216620929e-24-2.2243760214603662e-24j) (0.29585102739982605-0.5011486647779207j)
966.25 4.994325174449566e-24 1.5690592510187776e-24 (4.994325174449566e-24+1.5690592510187776e-24j) (1.1250195379251577+0.3534456111486349j)
966.5 7.291695160245386e-24 3.722125614122383e-24 (7.291695160245386e-24+3.722125614122383e-24j) (1.6422401139958709+0.8382994432034906j)
966.75 -2.201000553611356e-24 -4.489772600075697e-24 (-2.201000553611356e-24-4.489772600075697e-24j) (-0.4956250317698988-1.0110145969300213j)
967.0 -1.3364562713019539e-24 5.872523960249129e-24 (-1.3364562713019539e-24+5.872523960249129e-24j) (-0.30089348783675707+1.3221564032790232j)
967.25 5.813020279283754e-24 -1.5904373412785882e-24 (5.813020279283754e-24-1.5904373412785882e-24j) (1.3085335246925758-0.35801364523063145j)
967.5 -3.238853244495084e-25 4.845590980398536e-25 (-3.238853244495084e-25+4.845590980398536e-25j) (-0.0728952604946043+0.10905730828243228j)
967.75 -9.537454029711375e-25 -1.4244377967450173e-24 (-9.537454029711375e-25-1.4244377967450173e-24j) (-0.2145714059994379-0.3204666778515203j)
968.0 2.7540887423420005e-25 -4.179135866375386e-24 (2.7540887423420005e-25-4.179135866375386e-24j) (0.061928931336908966-0.9397279547945522j)
968.25 -1.8509514835777123e-24 1.4132404142525638e-25 (-1.8509514835777123e-24+1.4132404142525638e-25j) (-0.4159941160497182+0.03176202629343795j)
968.5 4.653564963638911e-24 -4.687158113889014e-24 (4.653564963638911e-24-4.687158113889014e-24j) (1.0453329983760045-1.0528790472117289j)
968.75 -5.0683029442692914e-24 2.1525418519446473e-24 (-5.0683029442692914e-24+2.1525418519446473e-24j) (-1.1379112753543845+0.48327846044987316j)
969.0 -4.646370882572736e-24 -4.083560587533553e-24 (-4.646370882572736e-24-4.083560587533553e-24j) (-1.0426460274546991-0.9163513486260714j)
969.25 3.183837646212284e-25 -7.870469381684282e-24 (3.183837646212284e-25-7.870469381684282e-24j) (0.07140873613528116-1.765229053077254j)
969.5 1.7925674711000045e-24 1.0114136378985084e-24 (1.7925674711000045e-24+1.0114136378985084e-24j) (0.4018403887210919+0.22672889917027642j)
969.75 5.3464706869312874e-24 -1.777676953198698e-25 (5.3464706869312874e-24-1.777676953198698e-25j) (1.1979070825921943-0.03982986043490116j)
970.0 4.2729707488200634e-24 1.529435956719528e-24 (4.2729707488200634e-24+1.529435956719528e-24j) (0.957105772785163+0.3425794533430122j)
970.25 -6.829164987492973e-24 4.5914417527584494e-24 (-6.829164987492973e-24+4.5914417527584494e-24j) (-1.529283165481396+1.0281805448603705j)
970.5 2.5999299675948445e-26 -9.651931231693223e-25 (2.5999299675948445e-26-9.651931231693223e-25j) (0.005820660845368025-0.2160851211483721j)
970.75 4.965616972722028e-24 -4.9700141748995025e-24 (4.965616972722028e-24-4.9700141748995025e-24j) (1.111409895879246-1.1123940825454899j)
971.0 -3.900780060289333e-24 2.5870288084371236e-24 (-3.900780060289333e-24+2.5870288084371236e-24j) (-0.8728567191242627+0.5788856185459704j)
971.25 -1.3761722485424288e-24 8.204182357332225e-24 (-1.3761722485424288e-24+8.204182357332225e-24j) (-0.3078610876162154+1.8353432909326635j)
971.5 -1.1787991025116498e-24 -8.013690808585495e-24 (-1.1787991025116498e-24-8.013690808585495e-24j) (-0.2636406437400786-1.792277071646779j)
971.75 5.14702577061542e-24 -4.7026846338808454e-24 (5.14702577061542e-24-4.7026846338808454e-24j) (1.1508521357883965-1.0514994282210346j)
972.0 1.6106702157159988e-24 -2.194056999677171e-25 (1.6106702157159988e-24-2.194056999677171e-25j) (0.3600523231318749-0.04904637287691729j)
972.25 -7.456776535599559e-25 5.567887081821013e-24 (-7.456776535599559e-25+5.567887081821013e-24j) (-0.1666792323836669+1.2445741673580164j)
972.5 -4.786068643577324e-24 -2.675061168572119e-25 (-4.786068643577324e-24-2.675061168572119e-25j) (-1.0697459822175688-0.05979095057707619j)
972.75 7.196848275933435e-24 -3.778977355942982e-25 (7.196848275933435e-24-3.778977355942982e-25j) (1.6084792739805265-0.08445928718828861j)
973.0 -8.866183274773129e-24 -4.594177954173206e-24 (-8.866183274773129e-24-4.594177954173206e-24j) (-1.9814413036850826-1.0267207063922505j)
973.25 2.8221209080934194e-24 -6.817630332763579e-24 (2.8221209080934194e-24-6.817630332763579e-24j) (0.6306545195616063-1.5235241586308828j)
973.5 -3.7391974137144424e-25 9.083863087240422e-24 (-3.7391974137144424e-25+9.083863087240422e-24j) (-0.08355369941413933+2.0298215952083587j)
973.75 3.228832435305174e-24 4.326244261822667e-24 (3.228832435305174e-24+4.326244261822667e-24j) (0.7214466023647463+0.9666510375590136j)
974.0 -3.36659330477792e-24 -5.278246391702569e-25 (-3.36659330477792e-24-5.278246391702569e-25j) (-0.7521781972054157-0.1179287634678738j)
974.25 -3.653989780803496e-25 1.6991622398603393e-24 (-3.653989780803496e-25+1.6991622398603393e-24j) (-0.08163582066628884+0.37961929895071045j)
974.5 -3.868805569692642e-24 2.5003952739143973e-24 (-3.868805569692642e-24+2.5003952739143973e-24j) (-0.86438928389182+0.5586517185553637j)
974.75 -2.5817468272931484e-24 -6.283136580821606e-24 (-2.5817468272931484e-24-6.283136580821606e-24j) (-0.5768530040150158-1.403873599443388j)
975.0 -3.4053582696807884e-25 1.81816517401077e-24 (-3.4053582696807884e-25+1.81816517401077e-24j) (-0.076091011070355+0.40625982768137847j)
975.25 -3.1935236293151542e-24 -5.684643491059005e-24 (-3.1935236293151542e-24-5.684643491059005e-24j) (-0.7136080150201594-1.270260573779383j)
975.5 2.854338244681446e-25 3.993304869333707e-25 (2.854338244681446e-25+3.993304869333707e-25j) (0.0637843396636329+0.08923620549899015j)
975.75 -7.303410042270894e-24 -7.168578042942107e-24 (-7.303410042270894e-24-7.168578042942107e-24j) (-1.6321247668758434-1.6019932742993326j)
976.0 1.092319608636388e-24 4.2533843678443456e-24 (1.092319608636388e-24+4.2533843678443456e-24j) (0.24411611282898454+0.9505639650119709j)
976.25 -8.74350466517416e-24 2.205222958981259e-25 (-8.74350466517416e-24+2.205222958981259e-25j) (-1.9541203567099061+0.04928539802115491j)
976.5 -4.220767849963757e-24 1.7108795965302688e-25 (-4.220767849963757e-24+1.7108795965302688e-25j) (-0.9432944963869843+0.038236249060740087j)
976.75 -2.993509407523611e-24 -5.270208456488881e-24 (-2.993509407523611e-24-5.270208456488881e-24j) (-0.6689386101520801-1.1776966229786618j)
977.0 5.916081568151705e-24 -2.4909213281012033e-24 (5.916081568151705e-24-2.4909213281012033e-24j) (1.3218726057993424-0.5565644470731987j)
977.25 2.623283211561153e-24 1.8915519424178608e-24 (2.623283211561153e-24+1.8915519424178608e-24j) (0.586071299067376+0.42259421295442967j)
977.5 5.6514594676308406e-24 -1.2792959017745165e-24 (5.6514594676308406e-24-1.2792959017745165e-24j) (1.2624544784191407-0.2857762405744619j)
977.75 -1.5620738183043452e-24 -8.086358157975763e-24 (-1.5620738183043452e-24-8.086358157975763e-24j) (-0.3489044521368388-1.8061671156830645j)
978.0 1.1886211552945003e-24 6.2366439930260224e-24 (1.1886211552945003e-24+6.2366439930260224e-24j) (0.26545950055018286+1.3928545627204405j)
978.25 -4.1897230723916976e-24 1.2048998527838235e-24 (-4.1897230723916976e-24+1.2048998527838235e-24j) (-0.9355995552424207+0.2690640280749352j)
978.5 9.746973251183142e-25 4.2733566425665876e-24 (9.746973251183142e-25+4.2733566425665876e-24j) (0.21763279771600544+0.9541655012207518j)
978.75 -6.943879915879376e-24 4.5291213718920045e-24 (-6.943879915879376e-24+4.5291213718920045e-24j) (-1.5502203473618064+1.0111257958712907j)
979.0 7.763609728664843e-24 1.985564378054169e-24 (7.763609728664843e-24+1.985564378054169e-24j) (1.7329316954274814+0.44320201095857614j)
979.25 2.8353525776646504e-24 -2.136888010003597e-24 (2.8353525776646504e-24-2.136888010003597e-24j) (0.632777989116588-0.47689860816221613j)
979.5 1.5924939084447903e-24 1.0690285316439297e-24 (1.5924939084447903e-24+1.0690285316439297e-24j) (0.3553437166643627+0.23853941898313386j)
979.75 6.511699551175303e-25 -6.246458269704528e-24 (6.511699551175303e-25-6.246458269704528e-24j) (0.14527530892363338-1.3935780477557846j)
980.0 2.6169114509216207e-24 -4.166879670438533e-24 (2.6169114509216207e-24-4.166879670438533e-24j) (0.5837314582488061-0.9294692587002786j)
980.25 6.757611636498829e-25 2.103929693192215e-24 (6.757611636498829e-25+2.103929693192215e-24j) (0.15071064992763447+0.4692258574766681j)
980.5 -3.948303104099532e-24 -4.431731651396635e-24 (-3.948303104099532e-24-4.431731651396635e-24j) (-0.8804158777578407-0.9882136221508323j)
980.75 -1.6701580087534965e-24 3.077287112396471e-24 (-1.6701580087534965e-24+3.077287112396471e-24j) (-0.3723588096652163+0.6860757845452338j)
981.0 5.2549954789097785e-24 -7.369585215096442e-25 (5.2549954789097785e-24-7.369585215096442e-25j) (1.1714528914449773-0.16428409774323807j)
981.25 1.2742089447811152e-24 -3.203870217296901e-24 (1.2742089447811152e-24-3.203870217296901e-24j) (0.2840214575357274-0.7141433848812673j)
981.5 6.2848282454361165e-24 3.727602612374168e-24 (6.2848282454361165e-24+3.727602612374168e-24j) (1.4007542359574747+0.8308031572765658j)
981.75 1.0118663127806462e-24 5.580105315502116e-25 (1.0118663127806462e-24+5.580105315502116e-25j) (0.2255016401855222+0.124356635373675j)
982.0 6.030546234075711e-24 -6.837660472233227e-25 (6.030546234075711e-24-6.837660472233227e-25j) (1.3438205052217493-0.152367430638554j)
982.25 1.9334460683352018e-24 -2.4749879634826905e-25 (1.9334460683352018e-24-2.4749879634826905e-25j) (0.43079904061598423-0.05514622091954833j)
982.5 -1.711863818138279e-24 5.942916918770286e-24 (-1.711863818138279e-24+5.942916918770286e-24j) (-0.3813905595481191+1.3240378031137854j)
982.75 2.2350926000496284e-24 5.700772339985468e-24 (2.2350926000496284e-24+5.700772339985468e-24j) (0.49791397498163736+1.2699671665525216j)
983.0 3.0044398639063867e-24 1.0718981288327738e-23 (3.0044398639063867e-24+1.0718981288327738e-23j) (0.6692376845875944+2.3876484614377094j)
983.25 -5.618798505130122e-25 -5.064860294402386e-24 (-5.618798505130122e-25-5.064860294402386e-24j) (-0.12513000948817687-1.1279386796237922j)
983.5 -1.3641579883039524e-24 2.324116179615318e-24 (-1.3641579883039524e-24+2.324116179615318e-24j) (-0.30371741273166586+0.5174434039257995j)
983.75 -5.9065800003766895e-25 2.6463326158159034e-24 (-5.9065800003766895e-25+2.6463326158159034e-24j) (-0.131470456888143+0.589028774785279j)
984.0 3.419531043177729e-24 -5.7086209140046246e-24 (3.419531043177729e-24-5.7086209140046246e-24j) (0.7609318308563506-1.270312013229067j)
984.25 5.065740952482533e-25 -2.5857267589996065e-24 (5.065740952482533e-25-2.5857267589996065e-24j) (0.11269622179155864-0.5752399087477668j)
984.5 4.2762537728680985e-24 -3.013545964819767e-24 (4.2762537728680985e-24-3.013545964819767e-24j) (0.951080080222413-0.6702416858792722j)
984.75 -1.3715785687120648e-24 9.329007908133338e-24 (-1.3715785687120648e-24+9.329007908133338e-24j) (-0.3049731467967012+2.0743229466659923j)
985.0 -4.510661017220473e-24 -2.402967094387961e-24 (-4.510661017220473e-24-2.402967094387961e-24j) (-1.0026940882089432-0.5341658108434312j)
985.25 4.941846995778653e-25 2.659674117502944e-24 (4.941846995778653e-25+2.659674117502944e-24j) (0.10982595058993659+0.5910770577553811j)
985.5 1.2210055531284228e-24 5.164154180992096e-24 (1.2210055531284228e-24+5.164154180992096e-24j) (0.2713123096233239+1.1474956805119014j)
985.75 2.2557531191894578e-24 -5.7578668941592456e-24 (2.2557531191894578e-24-5.7578668941592456e-24j) (0.5011708418991861-1.2792512506537634j)
986.0 -1.0420656523414035e-23 -9.168602705338364e-25 (-1.0420656523414035e-23-9.168602705338364e-25j) (-2.3148971261222697-0.20367595847205872j)
986.25 -6.1942436160392794e-24 5.924215688948809e-24 (-6.1942436160392794e-24+5.924215688948809e-24j) (-1.3758379891864643+1.3158605806017667j)
986.5 -4.425960311529039e-25 -6.965775202571675e-24 (-4.425960311529039e-25-6.965775202571675e-24j) (-0.09829443845506666-1.54700203740523j)
986.75 -7.330846354241929e-24 6.992955221361747e-24 (-7.330846354241929e-24+6.992955221361747e-24j) (-1.6278634759189679+1.5528324893897996j)
987.0 2.8690564754232318e-24 -6.130046181116663e-24 (2.8690564754232318e-24-6.130046181116663e-24j) (0.6370087607414715-1.3610373844401518j)
987.25 1.7649817945844313e-24 9.40285544718944e-25 (1.7649817945844313e-24+9.40285544718944e-25j) (0.391822164772837+0.20874136989221992j)
987.5 -6.078819587703801e-24 8.360516194894227e-25 (-6.078819587703801e-24+8.360516194894227e-25j) (-1.3493061525011922+0.1855770808312121j)
987.75 3.9575874656037192e-25 -7.015246008542735e-24 (3.9575874656037192e-25-7.015246008542735e-24j) (0.08781739798032848-1.5566570695314494j)
988.0 -7.864955798399862e-24 2.2362167062158876e-24 (-7.864955798399862e-24+2.2362167062158876e-24j) (-1.7446215073563152+0.49604242678229316j)
988.25 -2.168863645282329e-24 -5.124974267958848e-24 (-2.168863645282329e-24-5.124974267958848e-24j) (-0.4809414127514538-1.1364533543214619j)
988.5 1.0686364931968708e-24 1.0231281754857619e-23 (1.0686364931968708e-24+1.0231281754857619e-23j) (0.23688906465827655+2.2680104793286398j)
988.75 -9.340044370895104e-25 -3.9984281935082295e-24 (-9.340044370895104e-25-3.9984281935082295e-24j) (-0.2069755926394126-0.8860525840287745j)
989.0 3.3866793967208736e-25 5.033799660457123e-24 (3.3866793967208736e-25+5.033799660457123e-24j) (0.07502388691784301+1.1151194791537502j)
989.25 4.800619699956304e-25 -3.323639301313539e-24 (4.800619699956304e-25-3.323639301313539e-24j) (0.10631098797646012-0.736028679387476j)
989.5 -3.336617478323305e-24 1.1766504764502299e-23 (-3.336617478323305e-24+1.1766504764502299e-23j) (-0.7386568744163717+2.6048564717464j)
989.75 7.667911523825989e-24 1.8858287004985403e-25 (7.667911523825989e-24+1.8858287004985403e-25j) (1.696949676252758+0.041734393945933326j)
990.0 -2.201494252451912e-24 -7.346691752679698e-24 (-2.201494252451912e-24-7.346691752679698e-24j) (-0.4870201132594107-1.6252536864391385j)
990.25 5.959504276062495e-24 -2.471074931695045e-24 (5.959504276062495e-24-2.471074931695045e-24j) (1.3178836494152066-0.5464530434253434j)
990.5 3.403582794771368e-25 -2.1482047528846264e-24 (3.403582794771368e-25-2.1482047528846264e-24j) (0.07523864539646889-0.47487610963832205j)
990.75 9.778256279314473e-24 2.5949091668468444e-24 (9.778256279314473e-24+2.5949091668468444e-24j) (2.160746902592189+0.5734091830497088j)
991.0 -3.901617802149536e-24 -1.0323046487488102e-24 (-3.901617802149536e-24-1.0323046487488102e-24j) (-0.8618370575138979-0.2280280760574339j)
991.25 -3.6294241417086544e-24 1.552229398883248e-24 (-3.6294241417086544e-24+1.552229398883248e-24j) (-0.8014127375023251+0.3427475994042887j)
991.5 -4.8285653562974666e-24 -8.318198322278383e-24 (-4.8285653562974666e-24-8.318198322278383e-24j) (-1.0657978234223913-1.8360562636099738j)
991.75 4.81340732402268e-24 -3.983126820615989e-24 (4.81340732402268e-24-3.983126820615989e-24j) (1.0620565644822961-0.878858925129432j)
992.0 3.2233745213746865e-25 -4.51092121561554e-25 (3.2233745213746865e-25-4.51092121561554e-25j) (0.07109662618478778-0.09949550611911873j)
